18226	284	122	18	10	8	9
18227	284	142	9	8	10	10
18228	284	144	9	8	11	10
18229	284	145	9	8	11	10
18230	284	146	9	9	16	7
18231	284	147	9	9	16	7
18232	284	148	10	17	9	8
18233	284	149	10	17	9	8
18234	284	150	17	16	8	8
18235	284	151	17	16	8	8
18236	284	152	16	9	9	11
18237	284	155	8	15	9	11
18238	284	159	6	7	17	16
18239	284	161		16		17
18240	284	162	8	19	11	16
18241	284	169	9	14	7	17
18242	284	172	7	7	18	15
18243	284	173	7	7	18	15
18244	284	174	20	21	11	11
18245	284	196	7	7	16	11
18246	284	197	7	7	16	11
18247	284	198	8	7	10	9
18248	284	200	11	6	11	12
18249	284	201	11	6	11	12
18250	284	202	18	19	14	18
18251	284	204	7	13	16	9
18252	284	205	7	13	16	9
18253	284	206	17	10	11	16
18254	284	207	17	10	11	16
18255	284	208	7	9	7	15
18256	284	209	17	12	9	20
18257	284	210	14	7	13	16
18258	284	211	7	7	15	8
19273	298	2		18		7
19274	298	3	9		6	
19275	298	4		20		17
19276	298	5		7		16
19277	298	6	8		6	
19278	298	7	16		16	
19279	298	8		17		14
19280	298	10		16		7
19281	298	11	13		14	
19282	298	12	9		5	
19283	298	19	8	5	5	7
19284	298	20	8	6	7	7
19285	298	23	4	14	15	6
19286	298	24	5	7	6	3
19287	298	26	5	16	4	14
19288	298	27	5	17	7	20
19289	298	30	25	20	24	14
19290	298	31	13	7	8	15
19291	298	33	15	6	5	5
19292	298	35	7	16	4	6
19293	298	36	7	16	4	6
19294	298	38	14	5	15	16
19295	298	39	5	5	5	4
19296	298	41	5	15	3	9
19297	298	42	7	7	5	8
19298	298	43	5	8	6	18
19299	298	45	16	24	7	12
19300	298	47	7	7	4	7
19301	298	48	7	7	5	8
19302	298	49	7	9	9	9
19303	298	51		9		14
19304	298	54	13	25	8	20
19305	298	56	5	5	5	4
19306	298	65	13	7	8	15
19307	298	67	25	20	24	14
19308	298	70	14		5	
19309	298	78	9	15	5	8
19310	298	79	9	15	5	8
19311	298	96	5	15	16	11
19312	298	97	5	15	16	11
19313	298	100		7		19
19314	298	101	7		7	
19315	298	106	12	25	8	20
19316	298	108	12	25	8	20
19317	298	120	7		4	
19318	298	122	8	6	7	7
19319	298	142	8	5	5	7
19320	298	144	7	7	15	20
19321	298	145	7	7	15	20
19322	298	146	14	24	15	19
19323	298	147	14	24	15	19
19324	298	148	10	7	11	19
19325	298	149	10	7	11	19
19326	298	150	14	11	15	25
19327	298	151	14	11	15	25
19328	298	152	16	24	7	12
19329	298	155	15	6	5	5
19330	298	159	14	5	15	16
19331	298	161		16		13
19332	298	162	5	8	6	18
19333	298	169	7	7	4	7
19334	298	172	7	9	17	16
19335	298	173	7	9	17	16
19336	298	174	13	25	8	20
19337	298	196	5	5	3	3
19338	298	197	5	5	3	3
19339	298	198	7	9	9	9
19340	298	200	5	5	4	8
19341	298	201	5	5	4	8
19342	298	202	5	15	3	9
19343	298	204	14	6	4	16
19344	298	205	14	6	4	16
19345	298	206	15	17	12	4
19346	298	207	15	17	12	4
19347	298	208	5	7	6	3
19348	298	209	4	14	15	6
19349	298	210	5	17	7	20
19350	298	211	5	16	4	14
19507	301	2		20		20
19508	301	3	15		15	
19509	301	4		16		14
19510	301	5		15		15
19511	301	6	18		16	
19512	301	7	15		14	
19513	301	8		20		18
19514	301	10		15		15
19515	301	11	13		12	
19516	301	12	15		11	
19517	301	19	12	17	11	11
19518	301	20	19	16	19	10
19519	301	23	20	16	19	16
19520	301	24	18	13	18	13
19521	301	26	19	16	19	14
19522	301	27	18	17	16	15
19523	301	30	18	16	18	14
19524	301	31	14	21	14	20
19525	301	33	14	16	13	10
19526	301	35	13	11	13	11
19527	301	36	13	11	13	11
19528	301	38	10	19	11	18
19529	301	39	14	17	14	12
19530	301	41	16	11	11	11
19531	301	42	18	12	16	11
19532	301	43	20	15	19	15
19533	301	45	17	17	15	12
19534	301	47	19	16	19	14
19535	301	48	18	12	16	11
19536	301	49	16	15	14	10
19537	301	51		19		19
19538	301	54	12	18	13	18
19539	301	56	14	17	14	12
19540	301	65	14	21	14	20
19541	301	67	18	16	18	14
19542	301	70	16		12	
19543	301	78	12	11	12	11
19544	301	79	12	11	12	11
19545	301	96	18	16	16	11
19546	301	97	18	16	16	11
19547	301	100		19		19
19548	301	101	17		17	
19549	301	106	15	18	14	18
19550	301	108	15	18	14	18
19551	301	120	19		19	
19552	301	122	19	16	19	10
19553	301	142	12	17	11	11
19554	301	144	10	17	10	17
19555	301	145	10	17	10	17
19556	301	146	17	19	11	17
19557	301	147	17	19	11	17
19558	301	148	17	16	15	14
19559	301	149	17	16	15	14
19560	301	150	19	20	18	20
19561	301	151	19	20	18	20
19562	301	152	17	17	15	12
19563	301	155	14	16	13	10
19564	301	159	10	19	11	18
19565	301	161		18		18
19566	301	162	20	15	19	15
19567	301	169	19	16	19	14
19568	301	172	17	16	15	16
19569	301	173	17	16	15	16
19570	301	174	12	18	13	18
19571	301	196	12	18	12	18
19572	301	197	12	18	12	18
19573	301	198	16	15	14	10
19574	301	200	17	12	16	10
19575	301	201	17	12	16	10
19576	301	202	16	11	11	11
19577	301	204	19	17	19	15
19578	301	205	19	17	19	15
19579	301	206	15	15	15	14
19580	301	207	15	15	15	14
19581	301	208	18	13	18	13
19582	301	209	20	16	19	16
19583	301	210	18	17	16	15
19584	301	211	19	16	19	14
